dataset	original_id	ensembl	symbol	mapping_source	duplicate_status	included	exclusion_reason
OKSA	ENSG00000135677	ENSG00000135677	GNS	ensembl_from_source	unique	True	
OKSA	ENSG00000135678	ENSG00000135678	CPM	ensembl_from_source	unique	True	
OKSA	ENSG00000135679	ENSG00000135679	MDM2	ensembl_from_source	unique	True	
OKSA	ENSG00000135686	ENSG00000135686	KLHL36	ensembl_from_source	unique	True	
OKSA	ENSG00000135698	ENSG00000135698	MPHOSPH6	ensembl_from_source	unique	True	
OKSA	ENSG00000135709	ENSG00000135709	KIAA0513	ensembl_from_source	unique	True	
OKSA	ENSG00000135720	ENSG00000135720	DYNC1LI2	ensembl_from_source	unique	True	
OKSA	ENSG00000135722	ENSG00000135722	FBXL8	ensembl_from_source	unique	True	
OKSA	ENSG00000135723	ENSG00000135723	FHOD1	ensembl_from_source	unique	True	
OKSA	ENSG00000135736	ENSG00000135736	CCDC102A	ensembl_from_source	unique	True	
OKSA	ENSG00000135740	ENSG00000135740	SLC9A5	ensembl_from_source	unique	True	
OKSA	ENSG00000135744	ENSG00000135744	AGT	ensembl_from_source	unique	True	
OKSA	ENSG00000135747	ENSG00000135747	ZNF670-ZNF695	ensembl_from_source	unique	True	
OKSA	ENSG00000135749	ENSG00000135749	PCNX2	ensembl_from_source	unique	True	
OKSA	ENSG00000135763	ENSG00000135763	URB2	ensembl_from_source	unique	True	
OKSA	ENSG00000135766	ENSG00000135766	EGLN1	ensembl_from_source	unique	True	
OKSA	ENSG00000135773	ENSG00000135773	CAPN9	ensembl_from_source	unique	True	
OKSA	ENSG00000135775	ENSG00000135775	COG2	ensembl_from_source	unique	True	
OKSA	ENSG00000135776	ENSG00000135776	ABCB10	ensembl_from_source	unique	True	
OKSA	ENSG00000135778	ENSG00000135778	NTPCR	ensembl_from_source	unique	True	
OKSA	ENSG00000135801	ENSG00000135801	TAF5L	ensembl_from_source	unique	True	
OKSA	ENSG00000135821	ENSG00000135821	GLUL	ensembl_from_source	unique	True	
OKSA	ENSG00000135823	ENSG00000135823	STX6	ensembl_from_source	unique	True	
OKSA	ENSG00000135828	ENSG00000135828	RNASEL	ensembl_from_source	unique	True	
OKSA	ENSG00000135829	ENSG00000135829	DHX9	ensembl_from_source	unique	True	
OKSA	ENSG00000135835	ENSG00000135835	KIAA1614	ensembl_from_source	unique	True	
OKSA	ENSG00000135837	ENSG00000135837	CEP350	ensembl_from_source	unique	True	
OKSA	ENSG00000135838	ENSG00000135838	NPL	ensembl_from_source	unique	True	
OKSA	ENSG00000135842	ENSG00000135842	NIBAN1	ensembl_from_source	unique	True	
OKSA	ENSG00000135845	ENSG00000135845	PIGC	ensembl_from_source	unique	True	
OKSA	ENSG00000135862	ENSG00000135862	LAMC1	ensembl_from_source	unique	True	
OKSA	ENSG00000135870	ENSG00000135870	RC3H1	ensembl_from_source	unique	True	
OKSA	ENSG00000135898	ENSG00000135898	GPR55	ensembl_from_source	unique	True	
OKSA	ENSG00000135899	ENSG00000135899	SP110	ensembl_from_source	unique	True	
OKSA	ENSG00000135900	ENSG00000135900	MRPL44	ensembl_from_source	unique	True	
OKSA	ENSG00000135905	ENSG00000135905	DOCK10	ensembl_from_source	unique	True	
OKSA	ENSG00000135912	ENSG00000135912	TTLL4	ensembl_from_source	unique	True	
OKSA	ENSG00000135913	ENSG00000135913	USP37	ensembl_from_source	unique	True	
OKSA	ENSG00000135916	ENSG00000135916	ITM2C	ensembl_from_source	unique	True	
OKSA	ENSG00000135919	ENSG00000135919	SERPINE2	ensembl_from_source	unique	True	
OKSA	ENSG00000135924	ENSG00000135924	DNAJB2	ensembl_from_source	unique	True	
OKSA	ENSG00000135926	ENSG00000135926	TMBIM1	ensembl_from_source	unique	True	
OKSA	ENSG00000135929	ENSG00000135929	CYP27A1	ensembl_from_source	unique	True	
OKSA	ENSG00000135930	ENSG00000135930	EIF4E2	ensembl_from_source	unique	True	
OKSA	ENSG00000135931	ENSG00000135931	ARMC9	ensembl_from_source	unique	True	
OKSA	ENSG00000135932	ENSG00000135932	CAB39	ensembl_from_source	unique	True	
OKSA	ENSG00000135940	ENSG00000135940	COX5B	ensembl_from_source	unique	True	
OKSA	ENSG00000135945	ENSG00000135945	REV1	ensembl_from_source	unique	True	
OKSA	ENSG00000135951	ENSG00000135951	TSGA10	ensembl_from_source	unique	True	
OKSA	ENSG00000135953	ENSG00000135953	MFSD9	ensembl_from_source	unique	True	
OKSA	ENSG00000135956	ENSG00000135956	TMEM127	ensembl_from_source	unique	True	
OKSA	ENSG00000135960	ENSG00000135960	EDAR	ensembl_from_source	unique	True	
OKSA	ENSG00000135966	ENSG00000135966	TGFBRAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000135968	ENSG00000135968	GCC2	ensembl_from_source	unique	True	
OKSA	ENSG00000135972	ENSG00000135972	MRPS9	ensembl_from_source	unique	True	
OKSA	ENSG00000135974	ENSG00000135974	C2orf49	ensembl_from_source	unique	True	
OKSA	ENSG00000135976	ENSG00000135976	ANKRD36	ensembl_from_source	unique	True	
OKSA	ENSG00000135999	ENSG00000135999	EPC2	ensembl_from_source	unique	True	
OKSA	ENSG00000136002	ENSG00000136002	ARHGEF4	ensembl_from_source	unique	True	
OKSA	ENSG00000136003	ENSG00000136003	ISCU	ensembl_from_source	unique	True	
OKSA	ENSG00000136010	ENSG00000136010	ALDH1L2	ensembl_from_source	unique	True	
OKSA	ENSG00000136011	ENSG00000136011	STAB2	ensembl_from_source	unique	True	
OKSA	ENSG00000136014	ENSG00000136014	USP44	ensembl_from_source	unique	True	
OKSA	ENSG00000136021	ENSG00000136021	SCYL2	ensembl_from_source	unique	True	
OKSA	ENSG00000136026	ENSG00000136026	CKAP4	ensembl_from_source	unique	True	
OKSA	ENSG00000136040	ENSG00000136040	PLXNC1	ensembl_from_source	unique	True	
OKSA	ENSG00000136044	ENSG00000136044	APPL2	ensembl_from_source	unique	True	
OKSA	ENSG00000136045	ENSG00000136045	PWP1	ensembl_from_source	unique	True	
OKSA	ENSG00000136048	ENSG00000136048	DRAM1	ensembl_from_source	unique	True	
OKSA	ENSG00000136051	ENSG00000136051	WASHC4	ensembl_from_source	unique	True	
OKSA	ENSG00000136052	ENSG00000136052	SLC41A2	ensembl_from_source	unique	True	
OKSA	ENSG00000136059	ENSG00000136059	VILL	ensembl_from_source	unique	True	
OKSA	ENSG00000136068	ENSG00000136068	FLNB	ensembl_from_source	unique	True	
OKSA	ENSG00000136098	ENSG00000136098	NEK3	ensembl_from_source	unique	True	
OKSA	ENSG00000136099	ENSG00000136099	PCDH8	ensembl_from_source	unique	True	
OKSA	ENSG00000136100	ENSG00000136100	VPS36	ensembl_from_source	unique	True	
OKSA	ENSG00000136104	ENSG00000136104	RNASEH2B	ensembl_from_source	unique	True	
OKSA	ENSG00000136108	ENSG00000136108	CKAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000136111	ENSG00000136111	TBC1D4	ensembl_from_source	unique	True	
OKSA	ENSG00000136114	ENSG00000136114	THSD1	ensembl_from_source	unique	True	
OKSA	ENSG00000136122	ENSG00000136122	BORA	ensembl_from_source	unique	True	
OKSA	ENSG00000136141	ENSG00000136141	LRCH1	ensembl_from_source	unique	True	
OKSA	ENSG00000136143	ENSG00000136143	SUCLA2	ensembl_from_source	unique	True	
OKSA	ENSG00000136144	ENSG00000136144	RCBTB1	ensembl_from_source	unique	True	
OKSA	ENSG00000136146	ENSG00000136146	MED4	ensembl_from_source	unique	True	
OKSA	ENSG00000136147	ENSG00000136147	PHF11	ensembl_from_source	unique	True	
OKSA	ENSG00000136149	ENSG00000136149	RPL13AP25	ensembl_from_source	unique	True	
OKSA	ENSG00000136152	ENSG00000136152	COG3	ensembl_from_source	unique	True	
OKSA	ENSG00000136153	ENSG00000136153	LMO7	ensembl_from_source	unique	True	
OKSA	ENSG00000136156	ENSG00000136156	ITM2B	ensembl_from_source	unique	True	
OKSA	ENSG00000136158	ENSG00000136158	SPRY2	ensembl_from_source	unique	True	
OKSA	ENSG00000136159	ENSG00000136159	NUDT15	ensembl_from_source	unique	True	
OKSA	ENSG00000136160	ENSG00000136160	EDNRB	ensembl_from_source	unique	True	
OKSA	ENSG00000136161	ENSG00000136161	RCBTB2	ensembl_from_source	unique	True	
OKSA	ENSG00000136167	ENSG00000136167	LCP1	ensembl_from_source	unique	True	
OKSA	ENSG00000136169	ENSG00000136169	SETDB2	ensembl_from_source	unique	True	
OKSA	ENSG00000136193	ENSG00000136193	SCRN1	ensembl_from_source	unique	True	
OKSA	ENSG00000136197	ENSG00000136197	C7orf25	ensembl_from_source	unique	True	
OKSA	ENSG00000136205	ENSG00000136205	TNS3	ensembl_from_source	unique	True	
OKSA	ENSG00000136213	ENSG00000136213	CHST12	ensembl_from_source	unique	True	
OKSA	ENSG00000136231	ENSG00000136231	IGF2BP3	ensembl_from_source	unique	True	
OKSA	ENSG00000136235	ENSG00000136235	GPNMB	ensembl_from_source	unique	True	
OKSA	ENSG00000136237	ENSG00000136237	RAPGEF5	ensembl_from_source	unique	True	
OKSA	ENSG00000136238	ENSG00000136238	RAC1	ensembl_from_source	unique	True	
OKSA	ENSG00000136240	ENSG00000136240	KDELR2	ensembl_from_source	unique	True	
OKSA	ENSG00000136243	ENSG00000136243	NUP42	ensembl_from_source	unique	True	
OKSA	ENSG00000136244	ENSG00000136244	IL6	ensembl_from_source	unique	True	
OKSA	ENSG00000136247	ENSG00000136247	ZDHHC4	ensembl_from_source	unique	True	
OKSA	ENSG00000136250	ENSG00000136250	AOAH	ensembl_from_source	unique	True	
OKSA	ENSG00000136261	ENSG00000136261	BZW2	ensembl_from_source	unique	True	
OKSA	ENSG00000136270	ENSG00000136270	TBRG4	ensembl_from_source	unique	True	
OKSA	ENSG00000136271	ENSG00000136271	DDX56	ensembl_from_source	unique	True	
OKSA	ENSG00000136273	ENSG00000136273	HUS1	ensembl_from_source	unique	True	
OKSA	ENSG00000136274	ENSG00000136274	NACAD	ensembl_from_source	unique	True	
OKSA	ENSG00000136279	ENSG00000136279	DBNL	ensembl_from_source	unique	True	
OKSA	ENSG00000136280	ENSG00000136280	CCM2	ensembl_from_source	unique	True	
OKSA	ENSG00000136286	ENSG00000136286	MYO1G	ensembl_from_source	unique	True	
OKSA	ENSG00000136295	ENSG00000136295	TTYH3	ensembl_from_source	unique	True	
OKSA	ENSG00000136305	ENSG00000136305	CIDEB	ensembl_from_source	unique	True	
OKSA	ENSG00000136319	ENSG00000136319	TTC5	ensembl_from_source	unique	True	
OKSA	ENSG00000136367	ENSG00000136367	ZFHX2	ensembl_from_source	unique	True	
OKSA	ENSG00000136371	ENSG00000136371	MTHFS	ensembl_from_source	unique	True	
OKSA	ENSG00000136378	ENSG00000136378	ADAMTS7	ensembl_from_source	unique	True	
OKSA	ENSG00000136379	ENSG00000136379	ABHD17C	ensembl_from_source	unique	True	
OKSA	ENSG00000136381	ENSG00000136381	IREB2	ensembl_from_source	unique	True	
OKSA	ENSG00000136383	ENSG00000136383	ALPK3	ensembl_from_source	unique	True	
OKSA	ENSG00000136404	ENSG00000136404	TM6SF1	ensembl_from_source	unique	True	
OKSA	ENSG00000136425	ENSG00000136425	CIB2	ensembl_from_source	unique	True	
OKSA	ENSG00000136436	ENSG00000136436	CALCOCO2	ensembl_from_source	unique	True	
OKSA	ENSG00000136444	ENSG00000136444	RSAD1	ensembl_from_source	unique	True	
OKSA	ENSG00000136448	ENSG00000136448	NMT1	ensembl_from_source	unique	True	
OKSA	ENSG00000136449	ENSG00000136449	MYCBPAP	ensembl_from_source	unique	True	
OKSA	ENSG00000136450	ENSG00000136450	SRSF1	ensembl_from_source	unique	True	
OKSA	ENSG00000136451	ENSG00000136451	VEZF1	ensembl_from_source	unique	True	
OKSA	ENSG00000136463	ENSG00000136463	TACO1	ensembl_from_source	unique	True	
OKSA	ENSG00000136478	ENSG00000136478	TEX2	ensembl_from_source	unique	True	
OKSA	ENSG00000136485	ENSG00000136485	DCAF7	ensembl_from_source	unique	True	
OKSA	ENSG00000136490	ENSG00000136490	LIMD2	ensembl_from_source	unique	True	
OKSA	ENSG00000136492	ENSG00000136492	BRIP1	ensembl_from_source	unique	True	
OKSA	ENSG00000136504	ENSG00000136504	KAT7	ensembl_from_source	unique	True	
OKSA	ENSG00000136514	ENSG00000136514	RTP4	ensembl_from_source	unique	True	
OKSA	ENSG00000136518	ENSG00000136518	ACTL6A	ensembl_from_source	unique	True	
OKSA	ENSG00000136521	ENSG00000136521	NDUFB5	ensembl_from_source	unique	True	
OKSA	ENSG00000136522	ENSG00000136522	MRPL47	ensembl_from_source	unique	True	
OKSA	ENSG00000136527	ENSG00000136527	TRA2B	ensembl_from_source	unique	True	
OKSA	ENSG00000136531	ENSG00000136531	SCN2A	ensembl_from_source	unique	True	
OKSA	ENSG00000136536	ENSG00000136536	MARCHF7	ensembl_from_source	unique	True	
OKSA	ENSG00000136541	ENSG00000136541	ERMN	ensembl_from_source	unique	True	
OKSA	ENSG00000136542	ENSG00000136542	GALNT5	ensembl_from_source	unique	True	
OKSA	ENSG00000136560	ENSG00000136560	TANK	ensembl_from_source	unique	True	
OKSA	ENSG00000136573	ENSG00000136573	BLK	ensembl_from_source	unique	True	
OKSA	ENSG00000136603	ENSG00000136603	SKIL	ensembl_from_source	unique	True	
OKSA	ENSG00000136628	ENSG00000136628	EPRS1	ensembl_from_source	unique	True	
OKSA	ENSG00000136630	ENSG00000136630	HLX	ensembl_from_source	unique	True	
OKSA	ENSG00000136631	ENSG00000136631	VPS45	ensembl_from_source	unique	True	
OKSA	ENSG00000136634	ENSG00000136634	IL10	ensembl_from_source	unique	True	
OKSA	ENSG00000136636	ENSG00000136636	KCTD3	ensembl_from_source	unique	True	
OKSA	ENSG00000136643	ENSG00000136643	RPS6KC1	ensembl_from_source	unique	True	
OKSA	ENSG00000136682	ENSG00000136682	ZNG1B	ensembl_from_source	duplicate_symbol_in_oksa	True	
OKSA	ENSG00000136689	ENSG00000136689	IL1RN	ensembl_from_source	unique	True	
OKSA	ENSG00000136699	ENSG00000136699	SMPD4	ensembl_from_source	unique	True	
OKSA	ENSG00000136709	ENSG00000136709	WDR33	ensembl_from_source	unique	True	
OKSA	ENSG00000136710	ENSG00000136710	CCDC115	ensembl_from_source	unique	True	
OKSA	ENSG00000136715	ENSG00000136715	SAP130	ensembl_from_source	unique	True	
OKSA	ENSG00000136717	ENSG00000136717	BIN1	ensembl_from_source	unique	True	
OKSA	ENSG00000136718	ENSG00000136718	IMP4	ensembl_from_source	unique	True	
OKSA	ENSG00000136720	ENSG00000136720	HS6ST1	ensembl_from_source	unique	True	
OKSA	ENSG00000136731	ENSG00000136731	UGGT1	ensembl_from_source	unique	True	
OKSA	ENSG00000136732	ENSG00000136732	GYPC	ensembl_from_source	unique	True	
OKSA	ENSG00000136738	ENSG00000136738	STAM	ensembl_from_source	unique	True	
OKSA	ENSG00000136754	ENSG00000136754	ABI1	ensembl_from_source	unique	True	
OKSA	ENSG00000136758	ENSG00000136758	YME1L1	ensembl_from_source	unique	True	
OKSA	ENSG00000136770	ENSG00000136770	DNAJC1	ensembl_from_source	unique	True	
OKSA	ENSG00000136783	ENSG00000136783	NIPSNAP3A	ensembl_from_source	unique	True	
OKSA	ENSG00000136802	ENSG00000136802	LRRC8A	ensembl_from_source	unique	True	
OKSA	ENSG00000136807	ENSG00000136807	CDK9	ensembl_from_source	unique	True	
OKSA	ENSG00000136810	ENSG00000136810	TXN	ensembl_from_source	unique	True	
OKSA	ENSG00000136811	ENSG00000136811	ODF2	ensembl_from_source	unique	True	
OKSA	ENSG00000136813	ENSG00000136813	ECPAS	ensembl_from_source	unique	True	
OKSA	ENSG00000136816	ENSG00000136816	TOR1B	ensembl_from_source	unique	True	
OKSA	ENSG00000136819	ENSG00000136819	C9orf78	ensembl_from_source	unique	True	
OKSA	ENSG00000136824	ENSG00000136824	SMC2	ensembl_from_source	unique	True	
OKSA	ENSG00000136826	ENSG00000136826	KLF4	ensembl_from_source	unique	True	
OKSA	ENSG00000136827	ENSG00000136827	TOR1A	ensembl_from_source	unique	True	
OKSA	ENSG00000136828	ENSG00000136828	RALGPS1	ensembl_from_source	unique	True	
OKSA	ENSG00000136830	ENSG00000136830	NIBAN2	ensembl_from_source	unique	True	
OKSA	ENSG00000136840	ENSG00000136840	ST6GALNAC4	ensembl_from_source	unique	True	
OKSA	ENSG00000136842	ENSG00000136842	TMOD1	ensembl_from_source	unique	True	
OKSA	ENSG00000136848	ENSG00000136848	DAB2IP	ensembl_from_source	unique	True	
OKSA	ENSG00000136854	ENSG00000136854	STXBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000136856	ENSG00000136856	SLC2A8	ensembl_from_source	unique	True	
OKSA	ENSG00000136859	ENSG00000136859	ANGPTL2	ensembl_from_source	unique	True	
OKSA	ENSG00000136861	ENSG00000136861	CDK5RAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000136866	ENSG00000136866	ZFP37	ensembl_from_source	unique	True	
OKSA	ENSG00000136867	ENSG00000136867	SLC31A2	ensembl_from_source	unique	True	
OKSA	ENSG00000136868	ENSG00000136868	SLC31A1	ensembl_from_source	unique	True	
OKSA	ENSG00000136869	ENSG00000136869	TLR4	ensembl_from_source	unique	True	
OKSA	ENSG00000136870	ENSG00000136870	ZNF189	ensembl_from_source	unique	True	
OKSA	ENSG00000136874	ENSG00000136874	STX17	ensembl_from_source	unique	True	
OKSA	ENSG00000136875	ENSG00000136875	PRPF4	ensembl_from_source	unique	True	
OKSA	ENSG00000136877	ENSG00000136877	FPGS	ensembl_from_source	unique	True	
OKSA	ENSG00000136878	ENSG00000136878	USP20	ensembl_from_source	unique	True	
OKSA	ENSG00000136888	ENSG00000136888	ATP6V1G1	ensembl_from_source	unique	True	
OKSA	ENSG00000136891	ENSG00000136891	TEX10	ensembl_from_source	unique	True	
OKSA	ENSG00000136895	ENSG00000136895	GARNL3	ensembl_from_source	unique	True	
OKSA	ENSG00000136897	ENSG00000136897	MRPL50	ensembl_from_source	unique	True	
OKSA	ENSG00000136908	ENSG00000136908	DPM2	ensembl_from_source	unique	True	
OKSA	ENSG00000136925	ENSG00000136925	TSTD2	ensembl_from_source	unique	True	
OKSA	ENSG00000136929	ENSG00000136929	HEMGN	ensembl_from_source	unique	True	
OKSA	ENSG00000136930	ENSG00000136930	PSMB7	ensembl_from_source	unique	True	
OKSA	ENSG00000136932	ENSG00000136932	TRMO	ensembl_from_source	unique	True	
OKSA	ENSG00000136933	ENSG00000136933	RABEPK	ensembl_from_source	unique	True	
OKSA	ENSG00000136935	ENSG00000136935	GOLGA1	ensembl_from_source	unique	True	
OKSA	ENSG00000136936	ENSG00000136936	XPA	ensembl_from_source	unique	True	
OKSA	ENSG00000136937	ENSG00000136937	NCBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000136938	ENSG00000136938	ANP32B	ensembl_from_source	unique	True	
OKSA	ENSG00000136940	ENSG00000136940	PDCL	ensembl_from_source	unique	True	
OKSA	ENSG00000136942	ENSG00000136942	RPL35	ensembl_from_source	unique	True	
OKSA	ENSG00000136950	ENSG00000136950	ARPC5L	ensembl_from_source	unique	True	
OKSA	ENSG00000136960	ENSG00000136960	ENPP2	ensembl_from_source	unique	True	
OKSA	ENSG00000136982	ENSG00000136982	DSCC1	ensembl_from_source	unique	True	
OKSA	ENSG00000136986	ENSG00000136986	DERL1	ensembl_from_source	unique	True	
OKSA	ENSG00000136997	ENSG00000136997	MYC	ensembl_from_source	unique	True	
OKSA	ENSG00000137038	ENSG00000137038	DMAC1	ensembl_from_source	unique	True	
OKSA	ENSG00000137040	ENSG00000137040	RANBP6	ensembl_from_source	unique	True	
OKSA	ENSG00000137054	ENSG00000137054	POLR1E	ensembl_from_source	unique	True	
OKSA	ENSG00000137055	ENSG00000137055	PLAA	ensembl_from_source	unique	True	
OKSA	ENSG00000137070	ENSG00000137070	IL11RA	ensembl_from_source	unique	True	
OKSA	ENSG00000137073	ENSG00000137073	UBAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000137074	ENSG00000137074	APTX	ensembl_from_source	unique	True	
OKSA	ENSG00000137075	ENSG00000137075	RNF38	ensembl_from_source	unique	True	
OKSA	ENSG00000137076	ENSG00000137076	TLN1	ensembl_from_source	unique	True	
OKSA	ENSG00000137078	ENSG00000137078	SIT1	ensembl_from_source	unique	True	
OKSA	ENSG00000137094	ENSG00000137094	DNAJB5	ensembl_from_source	unique	True	
OKSA	ENSG00000137098	ENSG00000137098	SPAG8	ensembl_from_source	unique	True	
OKSA	ENSG00000137100	ENSG00000137100	DCTN3	ensembl_from_source	unique	True	
OKSA	ENSG00000137101	ENSG00000137101	CD72	ensembl_from_source	unique	True	
OKSA	ENSG00000137103	ENSG00000137103	TMEM8B	ensembl_from_source	unique	True	
OKSA	ENSG00000137106	ENSG00000137106	GRHPR	ensembl_from_source	unique	True	
OKSA	ENSG00000137124	ENSG00000137124	ALDH1B1	ensembl_from_source	unique	True	
OKSA	ENSG00000137133	ENSG00000137133	HINT2	ensembl_from_source	unique	True	
OKSA	ENSG00000137135	ENSG00000137135	ARHGEF39	ensembl_from_source	unique	True	
OKSA	ENSG00000137145	ENSG00000137145	DENND4C	ensembl_from_source	unique	True	
OKSA	ENSG00000137154	ENSG00000137154	RPS6	ensembl_from_source	unique	True	
OKSA	ENSG00000137161	ENSG00000137161	CNPY3	ensembl_from_source	unique	True	
OKSA	ENSG00000137166	ENSG00000137166	FOXP4	ensembl_from_source	unique	True	
OKSA	ENSG00000137168	ENSG00000137168	PPIL1	ensembl_from_source	unique	True	
OKSA	ENSG00000137171	ENSG00000137171	KLC4	ensembl_from_source	unique	True	
OKSA	ENSG00000137177	ENSG00000137177	KIF13A	ensembl_from_source	unique	True	
OKSA	ENSG00000137185	ENSG00000137185	ZSCAN9	ensembl_from_source	unique	True	
OKSA	ENSG00000137193	ENSG00000137193	PIM1	ensembl_from_source	unique	True	
OKSA	ENSG00000137198	ENSG00000137198	GMPR	ensembl_from_source	unique	True	
OKSA	ENSG00000137200	ENSG00000137200	CMTR1	ensembl_from_source	unique	True	
OKSA	ENSG00000137203	ENSG00000137203	TFAP2A	ensembl_from_source	unique	True	
OKSA	ENSG00000137207	ENSG00000137207	YIPF3	ensembl_from_source	unique	True	
OKSA	ENSG00000137210	ENSG00000137210	TMEM14B	ensembl_from_source	unique	True	
OKSA	ENSG00000137216	ENSG00000137216	TMEM63B	ensembl_from_source	unique	True	
OKSA	ENSG00000137218	ENSG00000137218	FRS3	ensembl_from_source	unique	True	
OKSA	ENSG00000137221	ENSG00000137221	TJAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000137225	ENSG00000137225	CAPN11	ensembl_from_source	unique	True	
OKSA	ENSG00000137265	ENSG00000137265	IRF4	ensembl_from_source	unique	True	
OKSA	ENSG00000137266	ENSG00000137266	SLC22A23	ensembl_from_source	unique	True	
OKSA	ENSG00000137267	ENSG00000137267	TUBB2A	ensembl_from_source	unique	True	
OKSA	ENSG00000137269	ENSG00000137269	LRRC1	ensembl_from_source	unique	True	
OKSA	ENSG00000137274	ENSG00000137274	BPHL	ensembl_from_source	unique	True	
OKSA	ENSG00000137275	ENSG00000137275	RIPK1	ensembl_from_source	unique	True	
OKSA	ENSG00000137285	ENSG00000137285	TUBB2B	ensembl_from_source	unique	True	
OKSA	ENSG00000137288	ENSG00000137288	UQCC2	ensembl_from_source	unique	True	
OKSA	ENSG00000137309	ENSG00000137309	HMGA1	ensembl_from_source	unique	True	
OKSA	ENSG00000137310	ENSG00000137310	TCF19	ensembl_from_source	unique	True	
OKSA	ENSG00000137312	ENSG00000137312	FLOT1	ensembl_from_source	unique	True	
OKSA	ENSG00000137331	ENSG00000137331	IER3	ensembl_from_source	unique	True	
