gene,positive_n,negative_n,positive_mean_z,negative_mean_z,delta_z,mw_p,bh_fdr,by_fdr,holm_fwer
KIF25,11,99,0.9076545454545454,-0.5453757575757576,1.4530303030303031,3.3789402714767106e-08,4.6037660713224746e-05,0.000490108420485449,0.0007965513795979198
DUXAP9,11,99,0.5787818181818182,-0.43475050505050505,1.0135323232323232,3.5128354931667886e-08,4.6037660713224746e-05,0.000490108420485449,0.0008280807108042071
LINC02891,11,99,1.0026454545454546,-0.4631909090909091,1.4658363636363636,4.63745978024559e-08,5.757772432420708e-05,0.0006129618031521199,0.0010931420193994903
MYOCD,11,99,1.8691454545454542,-0.45198989898989905,2.3211353535353534,5.5089522533625925e-08,6.497809182841178e-05,0.0006917447467749638,0.0012985151356400967
IGF2BP1,11,99,2.0393272727272724,-0.4193212121212121,2.4586484848484846,6.21075226356847e-08,6.824765521648816e-05,0.0007265519138417053,0.0014638743085230884
LAMB4,11,99,2.0774363636363637,-0.36009696969696975,2.4375333333333336,6.58403506224197e-08,6.824765521648816e-05,0.0007265519138417053,0.00155179122381981
EPN2-IT1,11,99,2.562909090909091,-0.33090404040404037,2.8938131313131312,6.654074056715675e-08,6.824765521648816e-05,0.0007265519138417053,0.0015682321736867504
RBMS3-AS3,11,99,1.0334181818181818,-0.7485646464646465,1.7819828282828283,7.024029507460924e-08,6.9040356700418e-05,0.0007349908672156702,0.0016553530340233159
NFIA-AS2,11,99,2.133390909090909,-0.4029535353535353,2.5363444444444445,7.659109664192764e-08,7.049777770989445e-05,0.0007505063017071457,0.0018049457834636668
TSPYL5,11,99,2.3525272727272726,-0.3187565656565657,2.671283838383838,7.769996695452546e-08,7.049777770989445e-05,0.0007505063017071457,0.0018309997212833924
LRRC4B,11,99,1.3284181818181817,-0.43246868686868684,1.7608868686868686,9.388176819400572e-08,8.008371154760149e-05,0.0008525563802578795,0.002212229985723551
TUSC3,11,99,2.3190181818181816,-0.33507777777777775,2.6540959595959595,9.505485050160415e-08,8.008371154760149e-05,0.0008525563802578795,0.0022397774423692984
AK7,11,99,2.5757090909090916,-0.29727272727272724,2.872981818181819,1.0337955184616486e-07,8.131222946973793e-05,0.0008656349548211477,0.0024358290005993366
KIF26B,11,99,2.465281818181818,-0.2586121212121212,2.723893939393939,1.0340682001238398e-07,8.131222946973793e-05,0.0008656349548211477,0.002436368086311779
HAP1,11,99,2.470690909090909,-0.23870404040404042,2.7093949494949494,1.0927362310928105e-07,8.315370223057871e-05,0.0008852389332205845,0.002574486560454662
AJAP1,11,99,1.7265090909090908,-0.43304747474747474,2.1595565656565654,1.157348409838813e-07,8.531827808780499e-05,0.0009082826074205935,0.0027265971187392596
MDGA2,11,99,1.306827272727273,-0.4277,1.734527272727273,1.2085687944247264e-07,8.639435715296757e-05,0.0009197383461087409,0.0028471463659057706
NOVA1,11,99,2.014009090909091,-0.41662222222222217,2.4306313131313133,1.2584599481030108e-07,8.672168401268994e-05,0.000923223007312539,0.0029645540997462624
GBA3,11,99,1.6318636363636365,-0.3872828282828283,2.019146464646465,1.3302342135857634e-07,8.672168401268994e-05,0.000923223007312539,0.0031334997135226243
C17orf74,11,99,0.4634727272727272,-0.6032787878787879,1.066751515151515,1.3930527349232673e-07,8.672168401268994e-05,0.000923223007312539,0.003281335717111756
C6orf222,11,99,1.7238727272727274,-0.37834343434343437,2.1022161616161616,1.408559453977371e-07,8.672168401268994e-05,0.000923223007312539,0.0033177209378982995
DSC2,11,99,1.8193454545454548,-0.3739434343434343,2.193288888888889,1.4252771456029076e-07,8.672168401268994e-05,0.000923223007312539,0.0033569552610385285
KCNN1,11,99,2.4752363636363635,-0.2658585858585858,2.7410949494949493,1.4337200832958488e-07,8.672168401268994e-05,0.000923223007312539,0.003376697540178383
ABCA13,11,99,1.1147363636363636,-0.30127373737373736,1.416010101010101,1.5100906047795327e-07,8.905759341687294e-05,0.0009480906667623243,0.0035564143833162775
CLIC5,11,99,2.5654,-0.283630303030303,2.849030303030303,1.7178037903849632e-07,9.82577417568281e-05,0.0010460337442617415,0.0040454279263565885
NRTN,11,99,2.4239545454545453,-0.238720202020202,2.6626747474747474,1.770945555237336e-07,9.82577417568281e-05,0.0010460337442617415,0.0041703996880284025
SLC6A20,11,99,2.020781818181818,-0.3374464646464646,2.3582282828282826,1.7988911920369513e-07,9.82577417568281e-05,0.0010460337442617415,0.004236028979008613
TERT,11,99,-1.4003818181818182,0.08760000000000001,-1.4879818181818183,1.8787637042407485e-07,9.82577417568281e-05,0.0010460337442617415,0.004423924894375691
SYT11,11,99,-1.6484181818181818,0.29762727272727274,-1.9460454545454544,1.8787637042407485e-07,9.82577417568281e-05,0.0010460337442617415,0.004423924894375691
RERGL,11,99,1.095009090909091,-0.5499909090909091,1.645,1.9160051381153422e-07,9.82577417568281e-05,0.0010460337442617415,0.004511234097692573
ACKR2,11,99,1.9431727272727273,-0.2534828282828283,2.1966555555555556,1.9818386418076258e-07,9.947143310689763e-05,0.0010589544778812185,0.004666040898271874
LPHN3,11,99,1.2593545454545456,-0.39286363636363625,1.6522181818181818,2.0445110246499862e-07,0.00010047919806561077,0.0010696829572279893,0.004813392305333462
LRRC4,11,99,1.8601818181818182,-0.2772060606060606,2.137387878787879,2.327111674092732e-07,0.00011203380488132155,0.00119269116416218,0.00547848630314911
VWA5B2,11,99,1.7256090909090909,-0.2627292929292929,1.988338383838384,2.5826027868930137e-07,0.00012124426576237843,0.0012907440270666821,0.006079705220624843
EBF4,11,99,2.1419636363636365,-0.23759191919191922,2.3795555555555556,2.7298244848046635e-07,0.00012124426576237843,0.0012907440270666821,0.006426006837230178
LINC01296,11,99,0.7908545454545454,-0.35624747474747487,1.1471020202020203,2.7529746162812214e-07,0.00012124426576237843,0.0012907440270666821,0.006480226949264367
LAMB1,11,99,2.2662181818181817,-0.37278989898989906,2.6390080808080807,2.798327054483778e-07,0.00012124426576237843,0.0012907440270666821,0.006586702220843917
ABCA4,11,99,1.604618181818182,-0.2626777777777778,1.8672959595959597,2.862671530214412e-07,0.00012124426576237843,0.0012907440270666821,0.006737869980665661
RNF217,11,99,2.213227272727273,-0.25909090909090915,2.4723181818181823,2.8766104928200587e-07,0.00012124426576237843,0.0012907440270666821,0.00677039045590129
LMTK3,11,99,2.247209090909091,-0.15950303030303029,2.4067121212121214,2.8782021545965204e-07,0.00012124426576237843,0.0012907440270666821,0.006773848770842911
LNCEGFL7OS,11,99,1.5018454545454545,-0.3382535353535354,1.84009898989899,3.1992576775935204e-07,0.0001324043659902301,0.001409552389837392,0.007529133018448591
ACVR1C,11,99,1.9245636363636365,-0.34710303030303025,2.2716666666666665,3.363420264342691e-07,0.00013393014533393774,0.0014257955545110281,0.007915136908077654
ABHD3,11,99,1.7389545454545456,-0.21159797979797978,1.9505525252525255,3.3723854311089544e-07,0.00013393014533393774,0.0014257955545110281,0.007935897396485592
OR4N2,11,99,0.6504545454545455,-0.6396222222222222,1.2900767676767677,3.406447104720757e-07,0.00013393014533393774,0.0014257955545110281,0.008015710682118413
WNK3,11,99,1.7486727272727274,-0.38879292929292936,2.1374656565656567,3.4907812836354843e-07,0.00013499595160813293,0.0014371419309666682,0.008213808360394294
SLC51A,11,99,1.6916000000000002,-0.27736363636363637,1.9689636363636365,3.5947662913117156e-07,0.0001367750593742635,0.0014560819831679127,0.008458125606827335
ARHGEF4,11,99,2.3184454545454547,-0.1704383838383838,2.4888838383838383,3.7459479045868346e-07,0.00013808162600147174,0.001469991449808907,0.008813466229911904
TNS1,11,99,1.741072727272727,-0.2605131313131313,2.0015858585858584,3.7461738296287374e-07,0.00013808162600147174,0.001469991449808907,0.00881362316896753
TRNP1,11,99,2.504163636363636,-0.22841010101010098,2.732573737373737,3.9468107133135564e-07,0.00014323886881087197,0.001524894502835861,0.009285266884141472
CALN1,11,99,2.041536363636364,-0.23137878787878788,2.2729151515151518,4.1595436651146324e-07,0.00014867217433341544,0.0015827364684443284,0.009785326472182172
IRX3,11,99,1.3405,-0.4201414141414141,1.7606414141414142,4.290677372931283e-07,0.0001510702675036552,0.001608266124765583,0.01009338945208355
MYO10,11,99,1.851709090909091,-0.1955151515151515,2.0472242424242424,4.614562512070409e-07,0.00015850405021261086,0.0016874048004774816,0.010854835397143223
PCLO,11,99,1.8668909090909092,-0.32918585858585864,2.1960767676767676,4.6709500223896337e-07,0.00015850405021261086,0.0016874048004774816,0.010987008642664896
SLC5A9,11,99,0.9510272727272727,-0.4759838383838384,1.4270111111111112,4.70338427930596e-07,0.00015850405021261086,0.0016874048004774816,0.011062830163355549
GNG11,11,99,1.6128,-0.2648606060606061,1.877660606060606,4.862745513254231e-07,0.0001593601682775224,0.001696518875042576,0.01143717744717395
EMR2,11,99,-1.3910454545454545,0.14314848484848483,-1.5341939393939392,4.863896615507254e-07,0.0001593601682775224,0.001696518875042576,0.011439398450011509
C1orf94,11,99,-0.6081363636363637,-0.734229292929293,0.12609292929292926,4.971251391731872e-07,0.00016064632922048613,0.0017102111065434907,0.011691389023075018
KLF15,11,99,1.3246,-0.497138383838384,1.821738383838384,5.129915246068197e-07,0.000163533379263174,0.0017409461072877344,0.012064021684178578
NRN1,11,99,1.732327272727273,-0.13636363636363635,1.8686909090909092,5.394470580528347e-07,0.00016967408132621828,0.0018063188856210573,0.01268563701717046
ADAMTS16,11,99,0.5004090909090909,-0.4540808080808079,0.9544898989898989,5.477988672989317e-07,0.00017003388525765523,0.0018101492917231286,0.012881490364534379
SDC2,11,99,2.0266636363636366,-0.07497878787878787,2.1016424242424243,5.682265491042004e-07,0.00017185210632523188,0.0018295057368968811,0.013361279075636168
DPF3,11,99,2.143081818181818,-0.12358686868686872,2.2666686868686865,5.682265491042004e-07,0.00017185210632523188,0.0018295057368968811,0.013361279075636168
EDDM13,11,99,1.4710090909090907,-0.3846343434343435,1.8556434343434343,5.845000911313604e-07,0.00017453616645302268,0.0018580797445536523,0.013742766142680546
CACNB2,11,99,1.8395545454545454,-0.3026292929292929,2.1421838383838385,5.981690914407088e-07,0.000176385110838579,0.0018777632644878034,0.014063553508862504
SMAD6,11,99,1.3549545454545453,-0.19091818181818182,1.545872727272727,6.267849691661571e-07,0.0001790554848607779,0.0019061915723959269,0.014735714625096354
ATP13A2,11,99,-1.728509090909091,0.3080434343434343,-2.0365525252525254,6.299594162532814e-07,0.0001790554848607779,0.0019061915723959269,0.014809715916698394
ALDH3B1,11,99,-1.4474090909090906,0.08625353535353536,-1.533662626262626,6.299959831896806e-07,0.0001790554848607779,0.0019061915723959269,0.014809945572823011
BCAS1,11,99,0.7729636363636363,-0.2541646464646464,1.0271282828282828,6.881417717394311e-07,0.00019151012219009814,0.002038781337701678,0.01617614862827881
TNK1,11,99,2.1229272727272726,-0.14035151515151514,2.2632787878787877,6.981314925967204e-07,0.00019151012219009814,0.002038781337701678,0.01641027886497851
SDK1,11,99,1.9575727272727272,-0.20756161616161614,2.1651343434343433,6.981717044658093e-07,0.00019151012219009814,0.002038781337701678,0.016410525913468848
FLRT3,11,99,1.5332999999999999,-0.39023535353535355,1.9235353535353534,7.285651406666004e-07,0.0001970129317931901,0.002097363230895674,0.017124195066227775
GALNT2,11,99,-1.311990909090909,0.33825252525252525,-1.6502434343434342,7.349359049512815e-07,0.0001970129317931901,0.002097363230895674,0.01727319857406997
WDFY3-AS2,11,99,1.3926545454545454,-0.3510818181818181,1.7437363636363634,7.844662054685544e-07,0.0002079276155843056,0.0022135589356749373,0.018436524760921964
CCDC155,11,99,1.5811363636363631,-0.2687737373737374,1.8499101010101004,8.427697588303144e-07,0.00022089931789785687,0.002351653279162633,0.019805932102271218
TRPM4,11,99,1.7144818181818182,-0.2459545454545454,1.9604363636363635,8.566156777778463e-07,0.00022206114108548787,0.0023640218339187097,0.02013046842777939
RGMA,11,99,1.7214727272727275,-0.2004959595959596,1.9219686868686872,8.868130722569516e-07,0.00022659544967497286,0.002412293244462984,0.020839220384966106
TDRD10,11,99,0.6997636363636365,-0.40072424242424237,1.100487878787879,8.933182204227417e-07,0.00022659544967497286,0.002412293244462984,0.020991191543493583
RNF217-AS1,11,99,0.7702636363636363,-0.3910363636363637,1.1613,9.199644844757244e-07,0.00023087193817853552,0.002457819950060847,0.021616405491726096
TFPI,11,99,1.5079363636363636,-0.2775434343434343,1.7854797979797978,9.481173008001543e-07,0.0002330194035410141,0.002480681469098656,0.022276964099600425
FARP1,11,99,1.8212454545454542,-0.2818606060606061,2.10310606060606,9.482773522652546e-07,0.0002330194035410141,0.002480681469098656,0.022279776391472158
OR4M1,11,99,-0.6020545454545455,-0.8476444444444446,0.24558989898989914,9.892295703363747e-07,0.00023770609434899969,0.0025305751125553415,0.023240959525482788
TLL2,11,99,1.757718181818182,-0.25263939393939394,2.010357575757576,9.96908915156205e-07,0.00023770609434899969,0.0025305751125553415,0.023420381143764723
CCNJL,11,99,1.5719,-0.19842424242424242,1.7703242424242425,9.975796244404819e-07,0.00023770609434899969,0.0025305751125553415,0.0234351405373558
SAMD4A,11,99,-1.0878000000000003,0.26706363636363634,-1.3548636363636366,1.0492859685895031e-06,0.0002450894834865397,0.0026091773076271185,0.024648776688136018
LINC01237,11,99,1.9871363636363635,-0.1273989898989899,2.1145353535353535,1.0493445456608949e-06,0.0002450894834865397,0.0026091773076271185,0.02464910337757442
CT75,11,99,0.5808545454545455,-0.5968141414141415,1.177668686868687,1.0654598623559121e-06,0.0002464137073821173,0.002623274750281154,0.02502658670687802
SERPINB8,11,99,-1.485854545454545,0.19593939393939397,-1.681793939393939,1.1036897300505417e-06,0.00025277709448439105,0.0026910181923526354,0.025923464379427125
ANO1,11,99,1.9578272727272725,-0.18595151515151517,2.1437787878787877,1.1530451304447417e-06,0.000260750281188817,0.0027758992632281425,0.02708157097875565
KIAA1671,11,99,1.4676545454545453,-0.2322909090909091,1.6999454545454544,1.1606095601876128e-06,0.000260750281188817,0.0027758992632281425,0.027258076130566276
EPOR,11,99,1.3993818181818183,-0.3069868686868687,1.706368686868687,1.2206182607371827e-06,0.0002711989385568282,0.0028871337369067445,0.028666219853412736
KCNA2,11,99,1.2245363636363635,-0.34135151515151513,1.5658878787878787,1.2301096407622135e-06,0.0002711989385568282,0.0028871337369067445,0.028887894803659823
GPR142,11,99,0.7735636363636363,-0.3999,1.1734636363636364,1.2574432143169221e-06,0.00027276510142422,0.002903806817103886,0.029528539001804282
RBM11,11,99,1.6179272727272727,-0.24856161616161615,1.8664888888888889,1.2827593692658363e-06,0.00027276510142422,0.002903806817103886,0.03012175550910037
DENND6B,11,99,-1.2946272727272727,0.2735838383838384,-1.5682111111111112,1.2834644450228241e-06,0.00027276510142422,0.002903806817103886,0.030137028633580934
HMSD,11,99,-1.2883545454545453,0.17136767676767672,-1.4597222222222221,1.2834644450228241e-06,0.00027276510142422,0.002903806817103886,0.030137028633580934
GRAPL,11,99,2.1787545454545456,-0.30426666666666663,2.483021212121212,1.2997586438463452e-06,0.0002733753385844826,0.0029103032890380456,0.030517033198868337
KCNK3,11,99,1.8102636363636364,-0.29536868686868684,2.105632323232323,1.309513067403414e-06,0.0002733753385844826,0.0029103032890380456,0.030744747796497354
DSEL,11,99,1.6548363636363634,-0.22816060606060612,1.8829969696969695,1.3493432004166565e-06,0.00027921935173534147,0.002972517572090026,0.03167853031618185
AP1M2,11,99,1.1721,-0.31667171717171716,1.488771717171717,1.436942001238781e-06,0.000294760537471503,0.0031379661608240995,0.033733650421081625
ERICH1-AS1,11,99,1.8794090909090913,-0.2132272727272727,2.092636363636364,1.4777643970076038e-06,0.00029794257848496326,0.0031718415808794655,0.034690519219753496
VENTX,11,99,-0.6830909090909091,-0.024813131313131304,-0.6582777777777777,1.4842851778966185e-06,0.00029794257848496326,0.0031718415808794655,0.03484211026594522
SPATC1,11,99,1.682327272727273,-0.20642424242424243,1.8887515151515153,1.4903443942868022e-06,0.00029794257848496326,0.0031718415808794655,0.03498285396709411
LINC01246,11,99,0.7119454545454545,-0.4469141414141414,1.158859595959596,1.5294423179419862e-06,0.00030159643632013183,0.0032107398755479967,0.0358990700867343
NTNG1,11,99,1.5176363636363635,-0.25871212121212117,1.7763484848484845,1.5524699110511722e-06,0.00030159643632013183,0.0032107398755479967,0.03643802128228206
ADARB2,11,99,2.0341454545454543,-0.12296262626262626,2.1571080808080807,1.5669895498690667e-06,0.00030159643632013183,0.0032107398755479967,0.036777244735427
FCHO1,11,99,-1.4110454545454545,0.3086171717171717,-1.7196626262626262,1.5674133250796045e-06,0.00030159643632013183,0.0032107398755479967,0.03678562332629324
CAV2,11,99,0.9917818181818183,-0.3392434343434343,1.3310252525252526,1.5725460647467663e-06,0.00030159643632013183,0.0032107398755479967,0.036904511047477113
EPHB2,11,99,1.145109090909091,-0.3250939393939394,1.4702030303030305,1.6062256509494706e-06,0.00030359694553523794,0.0032320369266229786,0.037693297350831226
IGSF10,11,99,1.342209090909091,-0.244459595959596,1.5866686868686868,1.6108119095591987e-06,0.00030359694553523794,0.0032320369266229786,0.037799312269716154
GRK5-IT1,11,99,1.8119636363636367,-0.21802424242424245,2.029987878787879,1.6423628823279622e-06,0.00030359694553523794,0.0032320369266229786,0.03853804503382564
ST6GALNAC3,11,99,1.8049090909090908,-0.1198959595959596,1.9248050505050505,1.64705934759637e-06,0.00030359694553523794,0.0032320369266229786,0.038646600532001224
PTPRK,11,99,1.7651545454545454,-0.1761616161616162,1.9413161616161616,1.6473255204964163e-06,0.00030359694553523794,0.0032320369266229786,0.03865119868740741
LOXHD1,11,99,1.3092636363636363,-0.33543535353535353,1.6446989898989899,1.6974324283526894e-06,0.0003104064417429453,0.0033045295637152534,0.0398251596340108
FBN2,11,99,1.7172818181818181,-0.27147777777777776,1.9887595959595958,1.7195695502477327e-06,0.00031173844282970817,0.00331870980090812,0.04034282121836206
TPTEP1,11,99,1.617418181818182,-0.2318909090909091,1.8493090909090912,1.7311460793002022e-06,0.00031173844282970817,0.00331870980090812,0.040612687020382746
NR3C2,11,99,1.6944909090909093,-0.2034989898989899,1.8979898989898991,1.819057425026046e-06,0.00032508761103306383,0.0034608225764397806,0.042673268133686014
LINC00487,11,99,1.9468818181818184,-0.20697575757575762,2.153857575757576,1.894326894276106e-06,0.0003359937701952883,0.0035769275295966484,0.044437120285928895
SGCZ,11,99,0.7310818181818184,-0.4954707070707072,1.2265525252525256,1.9383956846310683e-06,0.0003412444343316933,0.0036328251287909927,0.04546894757439097
LINC01777,11,99,0.09509090909090907,-0.489931313131313,0.5850222222222221,2.000737011841271e-06,0.00034323840806612093,0.003654052604347523,0.04692928734974885
HS3ST1,11,99,1.8376181818181818,-0.19373131313131312,2.031349494949495,2.0038820353382793e-06,0.00034323840806612093,0.003654052604347523,0.04700105313885934
CADM3,11,99,0.12672727272727274,-0.522228282828283,0.6489555555555557,2.0051434875480947e-06,0.00034323840806612093,0.003654052604347523,0.047028635356953015
ZFYVE9,11,99,-1.3826,0.13738080808080808,-1.5199808080808082,2.007922861938308e-06,0.00034323840806612093,0.003654052604347523,0.04709181488103914
TCFL5,11,99,1.5575909090909092,-0.1547818181818182,1.7123727272727274,2.109283509768495e-06,0.00035541427139599137,0.00378367459321924,0.04946691687109074
TMED6,11,99,1.989272727272727,-0.10543737373737376,2.094710101010101,2.109283509768495e-06,0.00035541427139599137,0.00378367459321924,0.04946691687109074
FAM19A1,11,99,1.3067909090909091,-0.3051636363636364,1.6119545454545454,2.1967008057253236e-06,0.0003654688643888374,0.0038907139304489064,0.051512633894258836
MMP15,11,99,1.5584272727272726,-0.25745555555555555,1.815882828282828,2.2112423042592533e-06,0.0003654688643888374,0.0038907139304489064,0.05185142079257523
ENPP4,11,99,1.7764090909090908,-0.19160505050505053,1.9680141414141414,2.215432285188798e-06,0.0003654688643888374,0.0038907139304489064,0.05194745622310693
MORC1,11,99,0.9323000000000001,-0.3401636363636363,1.2724636363636364,2.250471760766911e-06,0.0003686710335867461,0.003924803631432852,0.052766811374701766
EDNRB,11,99,0.7570272727272727,-0.24812121212121213,1.0051484848484848,2.2762916180595875e-06,0.00037032909841397014,0.003942455082895499,0.05336993327702509
PRODH2,11,99,0.9977272727272727,-0.344530303030303,1.3422575757575756,2.4013337516759123e-06,0.000387996323301608,0.004130537091188202,0.056299269808041764
RASSF10,11,99,1.1554181818181817,-0.34332626262626265,1.4987444444444442,2.4240898123148456e-06,0.00038900869845243,0.004141314649787428,0.05683036155990924
TMPRSS11E,11,99,0.9593818181818183,-0.42122020202020205,1.3806020202020204,2.5953865547820824e-06,0.00041338028007171216,0.004400769999757618,0.06084364700375636
SHE,11,99,1.0390727272727274,-0.304810101010101,1.3438828282828283,2.61100727980861e-06,0.00041338028007171216,0.004400769999757618,0.06120723265327344
MROH1,11,99,1.8691454545454542,-0.19581717171717175,2.064962626262626,2.6941924771754795e-06,0.0004237066702437971,0.004510702839483838,0.06315456585747041
NCKAP1,11,99,0.9843363636363635,-0.2689010101010101,1.2532373737373734,2.759030579788588e-06,0.00043103000912061447,0.004588665750587303,0.0646716767902445
OR4Q3,11,99,-0.014554545454545457,-0.7480292929292931,0.7334747474747476,2.779883145476419e-06,0.00043143054869597847,0.004592929820819854,0.06515768104682179
DSG2,11,99,1.4481909090909089,-0.24699797979797977,1.6951888888888886,2.8253678990036255e-06,0.00043562371723853283,0.004637569517524301,0.06622097281684697
COX8C,11,99,1.6576545454545453,-0.29939999999999994,1.9570545454545452,2.8674080351476365e-06,0.00043923477629306975,0.004676012184290607,0.06720344211975515
TIGD4,11,99,0.9559090909090908,-0.2762151515151515,1.2321242424242422,2.93949182419163e-06,0.0004461849717924102,0.004750002680016824,0.06888993039175505
RTN4RL2,11,99,1.7338272727272726,-0.2346484848484848,1.9684757575757574,2.9695227033237982e-06,0.0004461849717924102,0.004750002680016824,0.06959076455239321
GAS7,11,99,-1.1983,0.271430303030303,-1.4697303030303028,2.9695227033237982e-06,0.0004461849717924102,0.004750002680016824,0.06959076455239321
ATP6V0A4,11,99,1.1090272727272728,-0.3113131313131313,1.4203404040404042,3.0098183710755183e-06,0.0004493773124915916,0.004783987748621271,0.07052907388941262
FCHSD2,11,99,1.6954000000000002,-0.13674545454545453,1.8321454545454547,3.1170381815621083e-06,0.00045956831689406333,0.0048924792964861455,0.07303843867036332
VDAC1,11,99,-1.1708999999999998,0.12650808080808082,-1.2974080808080806,3.1170381815621083e-06,0.00045956831689406333,0.0048924792964861455,0.07303843867036332
FATE1,11,99,0.21641818181818182,-0.4925929292929293,0.7090111111111111,3.215190844279946e-06,0.0004649175213549669,0.004949425937748351,0.07533192148147913
CHRM3,11,99,1.1647272727272728,-0.1403757575757576,1.3051030303030304,3.2427081330882584e-06,0.0004649175213549669,0.004949425937748351,0.07597340885012481
NETO1,11,99,1.7220636363636361,-0.19444848484848481,1.916512121212121,3.257443811880457e-06,0.0004649175213549669,0.004949425937748351,0.07631539362473534
LINC01226,11,99,-0.8835636363636364,0.15778080808080808,-1.0413444444444444,3.2699044355822974e-06,0.0004649175213549669,0.004949425937748351,0.07660405121238648
C15orf39,11,99,-1.4774,0.2095777777777778,-1.686977777777778,3.271568823438936e-06,0.0004649175213549669,0.004949425937748351,0.07663977125788052
BCAT1,11,99,-1.3450363636363636,0.09264444444444446,-1.4376808080808081,3.271568823438936e-06,0.0004649175213549669,0.004949425937748351,0.07663977125788052
GFAP,11,99,0.44759999999999994,-0.4628343434343434,0.9104343434343434,3.388190924931172e-06,0.00047365301089699385,0.005042422343631767,0.07936498422558777
STAG3,11,99,1.5483363636363636,-0.10624242424242425,1.6545787878787879,3.4332581812606757e-06,0.00047365301089699385,0.005042422343631767,0.0804172063796688
KIFC3,11,99,-0.9669727272727272,0.10025959595959595,-1.067232323232323,3.4332581812606757e-06,0.00047365301089699385,0.005042422343631767,0.0804172063796688
LINC01238,11,99,1.8761,-0.14904141414141414,2.025141414141414,3.4334321688590907e-06,0.00047365301089699385,0.005042422343631767,0.0804172063796688
CARD6,11,99,-1.1690727272727275,0.14343131313131313,-1.3125040404040407,3.4334321688590907e-06,0.00047365301089699385,0.005042422343631767,0.0804172063796688
GLUD1,11,99,-1.3726272727272726,0.08435454545454546,-1.4569818181818182,3.6029593351255032e-06,0.0004941500623000618,0.005260630161582015,0.08437770466930417
GPM6B,11,99,-1.1490727272727272,0.11698181818181816,-1.2660545454545453,3.690146588196558e-06,0.0004954549458333317,0.005274521710316261,0.08641585280238699
SVOPL,11,99,0.9565454545454546,-0.3259060606060606,1.2824515151515152,3.7449633308681947e-06,0.0004954549458333317,0.005274521710316261,0.08769580631894051
SERTAD4,11,99,1.0934454545454544,-0.2504757575757575,1.3439212121212119,3.7745693791624967e-06,0.0004954549458333317,0.005274521710316261,0.08838531658246902
SRGAP3,11,99,1.9246090909090905,-0.19214141414141417,2.1167505050505047,3.7803055628260012e-06,0.0004954549458333317,0.005274521710316261,0.08851585475357082
TIMP2,11,99,-1.3120818181818181,0.18073333333333336,-1.4928151515151515,3.7804955595591228e-06,0.0004954549458333317,0.005274521710316261,0.0885165230315173
PAFAH2,11,99,1.468909090909091,-0.15282121212121214,1.621730303030303,3.7804955595591228e-06,0.0004954549458333317,0.005274521710316261,0.0885165230315173
ANXA2,11,99,-1.4896636363636362,0.12484949494949495,-1.6145131313131311,3.7804955595591228e-06,0.0004954549458333317,0.005274521710316261,0.0885165230315173
PLCG1,11,99,1.4010818181818183,-0.1139606060606061,1.5150424242424245,3.7804955595591228e-06,0.0004954549458333317,0.005274521710316261,0.0885165230315173
PTPRB,11,99,1.5208272727272727,-0.27706565656565657,1.7978929292929293,3.801832862796638e-06,0.0004954985482506779,0.005274985893586301,0.0890009073180693
HERPUD2,11,99,1.2468363636363635,-0.030698989898989892,1.2775353535353533,3.966400762071459e-06,0.000508518445528618,0.005413593311750382,0.09284947543933078
KCNQ1,11,99,1.5918909090909095,-0.1334090909090909,1.7253000000000003,3.966400762071459e-06,0.000508518445528618,0.005413593311750382,0.09284947543933078
C12orf75,11,99,-1.4122636363636363,0.05793434343434343,-1.4701979797979796,3.966400762071459e-06,0.000508518445528618,0.005413593311750382,0.09284947543933078
KCNK15,11,99,0.6376272727272727,-0.4478555555555556,1.0854828282828284,4.021051569650913e-06,0.0005121898671183076,0.005452678586900821,0.09411673303924926
RAB6C-AS1,11,99,1.4973636363636365,-0.3423868686868688,1.8397505050505052,4.041101845850333e-06,0.0005121898671183076,0.005452678586900821,0.09458198870212704
TNFRSF8,11,99,-0.8987818181818181,0.023431313131313154,-0.9222131313131313,4.060174020819141e-06,0.0005121898671183076,0.005452678586900821,0.09502431278325117
MIR99AHG,11,99,0.8210636363636362,-0.41493838383838383,1.23600202020202,4.3273228610231035e-06,0.0005390913660246392,0.005739066968356653,0.1012723369165237
CDH4,11,99,1.7544363636363636,-0.20339191919191923,1.9578282828282827,4.3289924131741354e-06,0.0005390913660246392,0.005739066968356653,0.10130708045310112
MAPK13,11,99,1.357690909090909,-0.07894848484848488,1.436639393939394,4.364618068956684e-06,0.0005390913660246392,0.005739066968356653,0.10213642743165537
GATA2,11,99,1.2666636363636363,-0.16623131313131317,1.4328949494949494,4.3648347143156465e-06,0.0005390913660246392,0.005739066968356653,0.10213713231498613
DPP6,11,99,0.8578545454545453,-0.45169292929292926,1.3095474747474745,4.399301043556945e-06,0.0005405182896745226,0.005754257733598918,0.10293924511818897
NKAIN4,11,99,1.7176181818181817,-0.23855757575757577,1.9561757575757575,4.495453950559767e-06,0.0005494702522989891,0.0058495586718775175,0.10518463153519743
PHYH,11,99,1.4522363636363635,-0.18137474747474744,1.633611111111111,4.801220567895111e-06,0.0005749561843165364,0.0061208771900691135,0.11233415762704191
LDHA,11,99,-1.4503909090909093,0.10873737373737373,-1.559128282828283,4.801456901668405e-06,0.0005749561843165364,0.0061208771900691135,0.112334885671434
